col1,col2,col3
1.1663771360051678,1.9938540776190898,-0.5589612723451537
-0.5122649547172298,-1.487736104168739,1.4662819200557702
1.4800345672890125,0.0766463068594271,-0.20746589180600858
-1.616749340269207,-1.7148479175487121,-0.5488772788903427
0.2464123161864861,-0.9155994089139176,0.12027540652228029
0.4749225349501086,0.43808470383117093,0.23138616408789717
0.46624213948257304,1.473428721926224,-0.9661933930930034
-1.7951021019972082,-0.10942140316160619,-0.9384550351131398
-2.180688928913246,-0.08794801833521558,-0.3272268008565956
-5.355527896191077,0.6707475526324624,2.427580823777361
-2.31518764517738,0.9312790091744132,-1.3149220438540312
1.82165574675669,-0.29044111702809333,-0.20022524118503657
0.1904786823298549,0.41623183555154897,1.354251425620036
-2.288378016391245,0.6785660895906683,-2.1090832559456736
2.918820034201717,1.518143166932699,0.010789409964540737
-1.9562178066303753,1.2940799993095755,-0.2497347026673544
-0.3638336444121023,1.4314445943364689,0.4828693681742755
1.6546606615644415,1.061518718736587,1.8288847044925711
-1.1668426795078433,0.7988094139182581,-1.6766386395259534
-1.2164963571173466,1.1539072589855262,-1.7028052542989978
1.0368597378968123,0.5940031498604837,-0.46966486001799645
-0.1323931422638645,2.07123254911815,1.223171636355409
1.1037016208089154,-1.0341336938799692,1.3549817368967976
-0.408136116518089,0.9944804189047236,1.4798815156893979
-1.131983173017451,-0.17094874964525802,-0.926952117681696
-1.0052379330071903,0.10163365708408342,0.1802157372551109
-0.7288224708903496,-0.948596272212806,-1.2243220148351006
2.6101892638763275,0.3543713169625497,0.21446477275028908
-1.1969303267657903,-2.141668422729608,-2.1341443367846913
0.18423290244256763,-0.5033996752084037,-0.03367265966458877
-0.8490491823386507,0.7938825974345511,-0.36246299379141245
-0.10884860094954708,1.4924291436688526,0.7051301393263725
0.8605920499494276,0.5036766489180591,0.8719077535680837
-0.8552907443401874,0.10302694670031895,1.3748138543814052
1.8007849187242546,0.22083825561126624,0.18014073771811562
-1.7577094064332106,-0.03465899145114147,-0.15634990257337283
-0.4728473062501155,-1.546166698691658,-0.058246727223423944
1.3352921423372779,0.7471490978363213,0.6638314001292125
1.109523856594475,-0.07975184366346563,-0.6317425239757358
-2.321313186425675,-0.06341315647079687,-0.6786983317157964
-1.4878447337058123,0.552783210832702,0.25940339041899985
-1.8527204742516585,-0.6313201743935735,-0.4437222110056226
2.2873633358999883,-1.8392840807621962,-0.9147110735743896
-2.599330972151691,0.8836712982501589,-2.7624237526581386
-2.0191708067423773,0.40491201930686166,0.47242252129276
0.5095497237242871,2.6074722174720715,1.4827315474722524
1.6628980226041474,-1.503442857323162,0.6712611929577745
2.360298089266265,1.4563674724030216,-0.6120888168440614
-1.2177753023175935,-0.3180765766544484,-0.9521139342968823
2.6569763980895855,-1.66563434626122,-1.0513514471995289
0.7664446552806984,0.19782318834286738,0.3946460928809629
2.9080653085742267,1.4017744772084657,0.24436119080503405
1.9993784471551395,-0.17536528174009589,-0.8896983330192716
-0.7756040595872503,-2.386015252522088,-1.4204806761724718
-0.050156628475633847,-0.592548867815342,0.7794748577858254
2.3167937096997586,-0.728278060153667,-1.9959569049439416
0.6850502638553334,1.214124411829322,-0.01057755615874574
0.9692627802562427,0.8056037410100787,0.6125096740215789
1.244376180596789,0.2152208595229327,0.5731630718452961
1.4025770212177393,0.048359784724150257,0.8724442606188165
-1.879694812292484,-0.173598193417916,0.14769860741644214
-2.0245110106789346,-1.5422141375055185,1.0316389722444899
2.263655489208098,-0.5754184275349182,-0.6740400528117153
0.9619186693901588,0.02564555598339504,0.7394471941876505
0.10189753577671169,0.6473539680839661,1.7262331261480406
1.6699798932335412,1.1455737709725038,-0.03703219072587305
0.9742324174775693,1.148284685440028,0.8466109974670825
-0.11693488912793425,0.979075994114647,0.7477732728854471
0.1506964985285565,-1.8634910226024057,1.025883687404518
-1.1258736762267803,0.6388873931711834,-1.2621919938767607
1.0770839150275475,1.2593618070719372,-0.9916828393315341
1.7942464095914,1.1339098203881177,-1.839339908935603
-1.1724948091475047,0.07356966050144069,0.16463607188865448
0.19526284688810575,0.5517232892363283,-0.3303841349664072
-1.4468718812190893,1.2862140807312472,-1.6641295219644066
-1.9234375706884543,-0.4820909184337773,-0.10312738223035613
-1.7107028566504383,0.0476341813906312,0.09360896438790937
0.18423290244256763,-0.5033996752084037,-0.03367265966458877
2.835341904401957,-1.6371598488077592,-1.8640625980143013
-1.8268263224893264,0.26435633637895856,1.6076646136787016
-1.4338197475824075,0.26625459297689513,0.7546658547248931
0.17564121848708636,-0.9189187626615303,0.5024540565201264
1.9455203063254758,-1.4056297040779262,-0.08769611010615813
0.4075439445374126,-1.6997988576934437,0.8865678649589681
-1.0214506937819958,-1.466970958996695,-0.1601071615916985
-1.1180939361662843,-1.3525208750631628,0.6536678891397437
-1.6318336074060575,-1.7794065362576053,-0.4624599402825256
0.504256743584455,1.800037880721158,-0.07567140349624202
-1.0611341523376787,-0.17959244905515676,-0.051202191549350365
2.5765292971903913,0.25551078099653246,0.8093230031528316
0.07511463100506816,-0.28429388678552053,-1.3897748940374237
-0.8512581215669964,-0.14993320597054127,-0.12874824183797537
-0.7046300482121298,-1.4696691244266127,0.515818667747432
1.4755090842741732,0.6224949569154579,-0.2311192547521405
1.331672693421906,0.23376645994682818,1.2617950617051046
2.6375934958020215,-1.4475879704659202,0.636805497471979
-1.605153541665211,-0.4900814863757362,-0.26552540794470336
-0.9942728058836868,0.23772657468851793,0.9905740986736726
0.07719142049616502,0.862563588903055,0.9443705024734922
-1.100820958961886,0.8134751308797991,-1.5851074767749684
1.9574055873389047,0.6895318942989154,-0.3015943360532434
1.4705734325957545,0.1085217722420831,-0.3341977831903211
-0.033094931979220574,1.3978300315680194,-2.8244980233277572
0.32693260512355277,-0.7667881846093757,0.9100334037314962
2.323259393242769,0.011222691649211716,-2.082418145161368
-0.5734661735840653,1.5244938498431002,-1.0113591430103135
-0.6606786627852488,-0.1903214260264332,0.5321699769080643
2.2403538492840642,-1.8726340850159127,-0.1271508166956206
-1.1564274782340511,0.8086541389600036,-0.22272796155686736
-1.4804726873594087,-0.15173447428302136,1.1081351770259171
-1.6286472633612281,-0.3549981258410589,0.06758467602132863
0.9612427749733653,0.5098334295273647,1.36918311481868
-0.5575127493766144,-1.740952291642519,-0.15441745166786727
-2.570245830606632,-0.25539764133095455,-0.18494370142745017
-1.4511183167056758,-0.29992160872303547,-0.7509546042965187
3.2188626630332644,-0.00033161512794078026,-1.6686778583530175
1.8169022968112298,-0.3640017035945167,0.09841162202084036
2.0817330461567884,-0.8966307879565137,-1.9975363765419485
-0.7125869839578212,-1.0499992017289117,2.2627712310011985
1.2670871121540577,-0.47960377241777696,2.289089190453914
0.7418016569271108,0.30761308058819786,1.1445121028746366
0.23371820339014956,0.995478374152629,0.9482041811014446
1.391080014800212,-1.3230063050807743,-0.16705961223387275
-1.209117944962989,0.6637363014568332,1.1779969338878111
1.5476856175992957,-0.03231670378481205,-0.3766803520310549
-2.2695213677619175,0.8221854450023607,-1.4605261895738921
-2.147341128724787,0.5026778571047904,2.142820378811169
-1.1008068897249461,-1.7561909598231602,0.22490749912795294
-1.3484958759304913,0.025246514937908034,0.5584183593796886
2.440223664343574,0.7049426289625789,-2.7891765330591345
-0.13069874654247599,0.17292201058978496,-0.41680164967548095
2.4979629605708364,0.15024143657764624,0.2751011701258437
1.0884074989607468,0.5332604489001662,-0.659262758482256
-1.2769239687394887,-0.24888173944932426,-1.2060856165826523
-1.0195522922558284,1.6289201186899982,-0.011620617802717018
-1.7835276708760341,0.7505720889869817,-0.6437964579351625
-2.3164843721583215,1.0209919089134036,0.7161111135596286
-1.9109999781924154,2.0056763841598464,1.0729340017116098
0.3098738480739058,-1.8185500087302466,0.22306799037608815
0.5756806539547162,-1.0354276956495063,2.341664583458538
0.4297461864732832,-0.5936368686101288,0.9149970264416764
-0.6342934317031651,1.4649880221878129,-0.4614752802156761
-0.9270230029753047,-1.7607062805970197,-1.4861153225489798
1.09519729859494,2.035679598710201,1.0329284298434456
1.6630033111665807,0.20894036147160747,0.7210746797929584
-0.03614635658245244,0.15703123596002075,0.05205129212711174
-0.8327982920706879,-0.666799654773066,0.2716313784013677
0.13293242236585692,-0.996234604741505,-0.5439457309879685
2.6949449034715967,-0.317004873888268,0.004756010445549338
-1.9942631602953562,-0.24594300556078355,1.2166545933774582
1.6591597787290877,2.0832773348801803,0.6718945270974035
-1.9180722734069715,-1.0166029512933465,-0.1944332068258312
2.105148672299778,-0.561324881310001,-1.5718741616882268
5.3186219094854295,-0.3841503759855369,0.9433277721491291
-1.5560271228671376,0.23586209177581463,1.835247225414834
1.796807342753847,-0.1928194852908443,-0.10611426142236376
0.839027491484432,-0.3049694887063499,-0.3390914176557424
1.608675202785377,-0.9903133509876441,-2.237732839426033
-1.2679265642483193,-1.1254446959210718,2.1201208118524217
